172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:30 -0500] "GET http://go.galegroup.com:80/ps/advancedSearch.do?operator%28999%29=And&inputFieldName%28999%29=KE_ST&inputFieldValue%28999%29=&operator%280%29=And&inputFieldName%280%29=TX&inputFieldValue%280%29=deglove&operator%281%29=And&inputFieldName%281%29=PU&inputFieldValue%281%29=%22The+Forensic+Examiner%22&operator%282%29=And&inputFieldName%282%29=KE_ST&inputFieldValue%282%29=&dateIndices=DA&dateLimiterValue%28DA%29.dateMode=0&standAloneLimiters=DA&standAloneLimiters=TY&limiterType%28TY%29=OR&limiterFieldValue%28TY%29=&limiterFieldValue%28PU%29=&standAloneLimiters=PU&limiterType%28PU%29=OR&limiterFieldValue%28PS_CAT%29=&limiterType%28PS_CAT%29=OR&method=doSearch&noOfRows=3&fuzzyEnabled=false&searchType=AdvancedSearchForm&userGroupName=nysl_me_nyaomed&prodId=ITOF&nwf=y HTTP/1.1" 200 31079
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:30 -0500] "GET http://go.galegroup.com:80/ps/json/marklist?prodId=ITOF&userGroupName=nysl_me_nyaomed&asid=&random=1381247141960 HTTP/1.1" 200 231
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:37 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 854
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:37 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 850
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:41 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 876
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:43 -0500] "GET http://go.galegroup.com:80/ps/advancedSearch.do?operator%28999%29=And&inputFieldName%28999%29=KE_ST&inputFieldValue%28999%29=&operator%280%29=And&inputFieldName%280%29=TX&inputFieldValue%280%29=degloving&operator%281%29=And&inputFieldName%281%29=PU&inputFieldValue%281%29=%22The+Forensic+Examiner%22&operator%282%29=And&inputFieldName%282%29=KE_ST&inputFieldValue%282%29=&dateIndices=DA&dateLimiterValue%28DA%29.dateMode=0&standAloneLimiters=DA&standAloneLimiters=TY&limiterType%28TY%29=OR&limiterFieldValue%28TY%29=&limiterFieldValue%28PU%29=&standAloneLimiters=PU&limiterType%28PU%29=OR&limiterFieldValue%28PS_CAT%29=&limiterType%28PS_CAT%29=OR&method=doSearch&noOfRows=3&fuzzyEnabled=false&searchType=AdvancedSearchForm&userGroupName=nysl_me_nyaomed&prodId=ITOF&nwf=y HTTP/1.1" 200 31085
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:43 -0500] "POST http://go.galegroup.com:80/ps/searchAssist HTTP/1.1" 200 888
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:11:39:44 -0500] "GET http://go.galegroup.com:80/ps/json/marklist?prodId=ITOF&userGroupName=nysl_me_nyaomed&asid=&random=1381247155581 HTTP/1.1" 200 231
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:01:57 -0500] "GET http://ezproxy.nyam.org:2048/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Actx&req_dat=info%3Asid%2Fgale%3Augnid%3Anysl_me_nyaomed&res_id=info%3Asid%2Fgale%3AHRCA&ctx_enc=info%3Aofi%3Aenc%3AUTF-8&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.issn=0972-8074 HTTP/1.1" 302 0
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:01:59 -0500] "GET http://auth.go.galegroup.com:80/auth/capmAuthentication.do?userGroupName=nysl_me_nyaomed&origURL=http%3A%2F%2Fgo.galegroup.com%2Fps%2Fi.do%3Faction%3Dinterpret%26v%3D2.1%26u%3Dnysl_me_nyaomed%26it%3DJIourl%26issn%3D0972-8074%26p%3DHRCA%26sw%3Dw%26authCount%3D1&productShortName=HRCA&isStartUrlRequest=false HTTP/1.1" 500 12548
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:01:59 -0500] "GET http://auth.go.galegroup.com:80/auth/images/Gale_logo_top.gif HTTP/1.1" 200 879
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:01:59 -0500] "GET http://auth.go.galegroup.com:80/auth/images/dotred.gif HTTP/1.1" 404 1250
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:01:59 -0500] "GET http://auth.go.galegroup.com:80/auth/images/dot.gif HTTP/1.1" 200 322
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:01:59 -0500] "GET http://auth.go.galegroup.com:80/auth/images/dot3366cc.gif HTTP/1.1" 200 316
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:02:05 -0500] "GET http://ezproxy.nyam.org:2048/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Actx&req_dat=info%3Asid%2Fgale%3Augnid%3Anysl_me_nyaomed&res_id=info%3Asid%2Fgale%3AHRCA&ctx_enc=info%3Aofi%3Aenc%3AUTF-8&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.issn=0972-8074 HTTP/1.1" 302 0
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:02:16 -0500] "GET http://auth.go.galegroup.com:80/auth/capmAuthentication.do?userGroupName=nysl_me_nyaomed&origURL=http%3A%2F%2Fgo.galegroup.com%2Fps%2Fi.do%3Faction%3Dinterpret%26v%3D2.1%26u%3Dnysl_me_nyaomed%26it%3DJIourl%26issn%3D0972-8074%26p%3DHRCA%26sw%3Dw%26authCount%3D1&productShortName=HRCA&isStartUrlRequest=false HTTP/1.1" 500 12548
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:02:16 -0500] "GET http://auth.go.galegroup.com:80/auth/images/dotred.gif HTTP/1.1" 404 1250
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:02:25 -0500] "GET http://ezproxy.nyam.org:2048/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Actx&req_dat=info%3Asid%2Fgale%3Augnid%3Anysl_me_nyaomed&res_id=info%3Asid%2Fgale%3AAONE&ctx_enc=info%3Aofi%3Aenc%3AUTF-8&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.issn=0972-8074 HTTP/1.1" 302 0
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:02:30 -0500] "GET http://auth.go.galegroup.com:80/auth/capmAuthentication.do?userGroupName=nysl_me_nyaomed&origURL=http%3A%2F%2Fgo.galegroup.com%2Fps%2Fi.do%3Faction%3Dinterpret%26v%3D2.1%26u%3Dnysl_me_nyaomed%26it%3DJIourl%26issn%3D0972-8074%26p%3DAONE%26sw%3Dw%26authCount%3D1&productShortName=AONE&isStartUrlRequest=false HTTP/1.1" 500 12548
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:02:31 -0500] "GET http://auth.go.galegroup.com:80/auth/images/dotred.gif HTTP/1.1" 404 1250
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:31 -0500] "GET http://ezproxy.nyam.org:2048/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Actx&req_dat=info%3Asid%2Fgale%3Augnid%3Anysl_me_nyaomed&res_id=info%3Asid%2Fgale%3AITOF&ctx_enc=info%3Aofi%3Aenc%3AUTF-8&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.issn=1084-5569 HTTP/1.1" 302 0
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:32 -0500] "GET http://go.galegroup.com:80/ps/i.do?issn=1084-5569&v=2.1&u=nysl_me_nyaomed&it=JIourl&p=ITOF&sw=w HTTP/1.1" 200 38588
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:33 -0500] "GET http://go.galegroup.com:80/ps/json/marklist?prodId=ITOF&userGroupName=nysl_me_nyaomed&asid=&random=1381248644789 HTTP/1.1" 200 231
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:44 -0500] "GET http://go.galegroup.com:80/ps/quickSearch.do?quickSearchTerm=washerwoman&stw.option=publication&optionIndex=0&isFuzzy=false&edition=&collectionId=The+Forensic+Examiner&tcode=0KFM&workId=&stw.contentSet=&userGroupName=nysl_me_nyaomed&searchType=BasicSearchForm&prodId=ITOF&pageType=&tabIDForDocDisplay=&docId=&tabID=&searchId=&issue=&pubDate=&boolCnt=1&nwf=y&relatedSubjects=&pubMcode= HTTP/1.1" 200 46116
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "GET http://go.galegroup.com:80/ps/json/marklist?prodId=ITOF&userGroupName=nysl_me_nyaomed&asid=&random=1381248656431 HTTP/1.1" 200 231
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "POST http://go.galegroup.com:80/ps/suggest.do?inPS=true&tabID=T002&userGroupName=nysl_me_nyaomed&prodId=ITOF&method=suggestDidYouMean&searchId=R2&searchType=AdvancedSearchForm&asid= HTTP/1.1" 200 265
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "POST http://go.galegroup.com:80/ps/suggest.do?inPS=true&tabID=T002&userGroupName=nysl_me_nyaomed&prodId=ITOF&method=suggestAlsoTry&searchId=R2&searchType=AdvancedSearchForm&asid= HTTP/1.1" 200 280
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "POST http://go.galegroup.com:80/ps/limitExpandSearchResults.do?inPS=true&buildLimiterValues=true&userGroupName=nysl_me_nyaomed&prodId=ITOF&searchType=AdvancedSearchForm&searchId=R2&tabID=T002&browsePagination=25&viewLimit=25&browseIndex=SU&lm= HTTP/1.1" 200 1493
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "POST http://go.galegroup.com:80/ps/limitExpandSearchResults.do?inPS=true&buildLimiterValues=true&userGroupName=nysl_me_nyaomed&prodId=ITOF&searchType=AdvancedSearchForm&searchId=R2&tabID=T002&browsePagination=25&viewLimit=25&browseIndex=TY&lm= HTTP/1.1" 200 656
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "POST http://go.galegroup.com:80/ps/limitExpandSearchResults.do?inPS=true&buildLimiterValues=true&userGroupName=nysl_me_nyaomed&prodId=ITOF&searchType=AdvancedSearchForm&searchId=R2&tabID=T002&browsePagination=25&viewLimit=25&browseIndex=PU&lm= HTTP/1.1" 200 689
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:04:45 -0500] "GET http://go.galegroup.com:80/ps/loadKamajiRelatedMedia?userGroupName=nysl_me_nyaomed&prodId=ITOF&searchType=AdvancedSearchForm&searchId=R2&tabID=T002&viewLimit=20&resultListType=RESULT_LIST HTTP/1.1" 200 872
172.16.3.146 - 6Uw4UcxZqQ13UID [08/Oct/2013:12:05:10 -0500] "GET http://go.galegroup.com:80/ps/quickSearch.do?quickSearchTerm=washer-woman&stw.option=publication&optionIndex=0&isFuzzy=false&edition=&collectionId=The+Forensic+Examiner&tcode=0KFM&workId=&stw.contentSet=&userGroupName=nysl_me_nyaomed&searchType=BasicSearchForm&prodId=ITOF&pageType=&tabIDForDocDisplay=&docId=&tabID=&searchId=&issue=&pubDate=&boolCnt=1&nwf=y&relatedSubjects=&pubMcode= HTTP/1.1" 200 31089
